Événement ID;Date Événement;Code Événement;Libellé Événement;Id Offre;Titre Offre;Date Publication Offre;Offre publiée ?;Code Domaine;Libellé Domaine;Code Opérateur;Libellé Opérateur;Utilisateur ID;Tenant ID
6284;2025-04-14T18:05:31.928097;DOE;Dépublication offre d'emploi;281;Responsable QVCT H/F;2025-03-17T18:05:48.544921;false;ML;Modes lourds;RATPLY;RATP DEV LYON;1;fa41821e-c12a-4f5a-9a6c-8a85b6d803bc
6283;2025-04-14T18:05:31.891455;DOE;Dépublication offre d'emploi;179;Responsable PC sécurisation des réseaux - Lyon - H/F;2024-12-03T18:05:50.057196;false;ML;Modes lourds;RATPLY;RATP DEV LYON;1;fa41821e-c12a-4f5a-9a6c-8a85b6d803bc
6282;2025-04-14T18:05:31.734589;POE;Publication offre d'emploi;303;Responsable Formation et sécurité ferroviaire H/F;2025-04-14T18:05:31.025246;true;ML;Modes lourds;RATPLY;RATP DEV LYON;1;fa41821e-c12a-4f5a-9a6c-8a85b6d803bc
6281;2025-04-14T18:05:31.728239;IOE;Insertion offre d'emploi;303;Responsable Formation et sécurité ferroviaire H/F;2025-04-14T18:05:31.025246;true;ML;Modes lourds;RATPLY;RATP DEV LYON;1;fa41821e-c12a-4f5a-9a6c-8a85b6d803bc
6280;2025-04-14T18:05:31.634199;POE;Publication offre d'emploi;302;Chef d?Equipe Maintenance Métro / Tramway H/F;2025-04-14T18:05:30.934025;true;ML;Modes lourds;RATPLY;RATP DEV LYON;1;fa41821e-c12a-4f5a-9a6c-8a85b6d803bc
6279;2025-04-14T18:05:31.626284;IOE;Insertion offre d'emploi;302;Chef d?Equipe Maintenance Métro / Tramway H/F;2025-04-14T18:05:30.934025;true;ML;Modes lourds;RATPLY;RATP DEV LYON;1;fa41821e-c12a-4f5a-9a6c-8a85b6d803bc
6278;2025-04-14T18:00:30.210751;POE;Publication offre d'emploi;301;Responsable de lignes F/H;2025-04-14T18:00:29.764656;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;1;fa41821e-c12a-4f5a-9a6c-8a85b6d803bc
6277;2025-04-14T18:00:30.202195;IOE;Insertion offre d'emploi;301;Responsable de lignes F/H;2025-04-14T18:00:29.764656;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;1;fa41821e-c12a-4f5a-9a6c-8a85b6d803bc
6276;2025-04-14T16:49:30.452449;CST;Consultation;283;Chargé de relations clientèle H/F;2025-03-19T18:05:52.502351;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6275;2025-04-14T16:13:37.094389;CST;Consultation;237;Chargé.e d'information voyageurs;2025-01-25T17:42:02.917552;true;RU;Relations usagers;RU;SPL RU;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6274;2025-04-14T16:12:21.949523;CST;Consultation;300;Technicien méthodes F/H;2025-04-11T18:00:35.721197;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6273;2025-04-14T13:32:10.213673;CST;Consultation;300;Technicien méthodes F/H;2025-04-11T18:00:35.721197;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6272;2025-04-14T13:16:28.251408;CST;Consultation;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6271;2025-04-14T13:15:32.544809;CST;Consultation;294;Chargé de coordination nettoyage F/H;2025-04-05T18:00:33.804673;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6270;2025-04-14T13:12:37.224498;CST;Consultation;271;Chargé.e de missions RH;2025-03-05T18:10:38.695757;false;RU;Relations usagers;RU;SPL RU;10;6b23e274-b621-4690-a6c9-bf8828efd33e
6269;2025-04-14T11:56:11.773242;CDT;Candidature;243;Conducteur de bus F/H;2025-01-28T08:00:44.922604;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6268;2025-04-14T11:55:55.576703;CST;Consultation;243;Conducteur de bus F/H;2025-01-28T08:00:44.922604;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6267;2025-04-14T11:54:20.538651;CDT;Candidature;298;Vivier Formateur Tramway (H/F);2025-04-08T18:05:34.168955;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6266;2025-04-14T11:54:18.300993;CDT;Candidature;298;Vivier Formateur Tramway (H/F);2025-04-08T18:05:34.168955;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6265;2025-04-14T11:53:54.27195;CST;Consultation;298;Vivier Formateur Tramway (H/F);2025-04-08T18:05:34.168955;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6264;2025-04-14T11:41:47.973378;CST;Consultation;272;Responsable Info Mobilité H/F;2025-03-06T18:10:47.762857;true;RU;Relations usagers;RU;SPL RU;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6263;2025-04-14T11:37:45.111016;CST;Consultation;292;Ingénieur.e Systèmes et Exploitation - Supervision;2025-04-02T18:10:45.840745;true;RU;Relations usagers;RU;SPL RU;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6262;2025-04-14T11:28:40.853477;CST;Consultation;293;Chef de Groupe Département Contrôle et Intervention (H/F);2025-04-03T18:05:38.638248;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6261;2025-04-14T11:08:46.041958;CST;Consultation;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6260;2025-04-14T11:00:05.274194;CST;Consultation;235;Administrateur.rice fonctionnel;2025-01-25T17:42:02.855863;true;RU;Relations usagers;RU;SPL RU;10;6b23e274-b621-4690-a6c9-bf8828efd33e
6259;2025-04-14T10:10:40.963051;CST;Consultation;300;Technicien méthodes F/H;2025-04-11T18:00:35.721197;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;10;6b23e274-b621-4690-a6c9-bf8828efd33e
6258;2025-04-14T10:10:23.129173;CST;Consultation;235;Administrateur.rice fonctionnel;2025-01-25T17:42:02.855863;true;RU;Relations usagers;RU;SPL RU;10;6b23e274-b621-4690-a6c9-bf8828efd33e
6257;2025-04-14T10:06:27.154541;CST;Consultation;235;Administrateur.rice fonctionnel;2025-01-25T17:42:02.855863;true;RU;Relations usagers;RU;SPL RU;10;6b23e274-b621-4690-a6c9-bf8828efd33e
6256;2025-04-14T08:28:17.750989;CST;Consultation;295;Conducteur de Métro H/F;2025-04-07T18:05:44.187657;true;ML;Modes lourds;RATPLY;RATP DEV LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6255;2025-04-14T08:27:55.288065;CST;Consultation;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6254;2025-04-14T08:27:30.997308;CST;Consultation;300;Technicien méthodes F/H;2025-04-11T18:00:35.721197;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6253;2025-04-14T08:18:09.074048;CST;Consultation;295;Conducteur de Métro H/F;2025-04-07T18:05:44.187657;true;ML;Modes lourds;RATPLY;RATP DEV LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6252;2025-04-14T07:25:54.340751;CST;Consultation;294;Chargé de coordination nettoyage F/H;2025-04-05T18:00:33.804673;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6251;2025-04-13T17:44:13.866176;CST;Consultation;297;Superviseur PC BUS F/H;2025-04-08T18:00:37.291653;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6250;2025-04-13T17:43:28.357596;CST;Consultation;300;Technicien méthodes F/H;2025-04-11T18:00:35.721197;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6249;2025-04-12T19:42:14.051637;CST;Consultation;298;Vivier Formateur Tramway (H/F);2025-04-08T18:05:34.168955;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6248;2025-04-12T19:41:37.721271;CST;Consultation;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6247;2025-04-12T13:10:09.013937;CST;Consultation;287;Stagiaire reporting sécurité et lutte contre la fraude H/F;2025-03-27T18:05:39.374236;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6246;2025-04-12T13:05:28.957771;CST;Consultation;293;Chef de Groupe Département Contrôle et Intervention (H/F);2025-04-03T18:05:38.638248;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6245;2025-04-12T13:01:28.235572;CST;Consultation;295;Conducteur de Métro H/F;2025-04-07T18:05:44.187657;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6244;2025-04-12T12:58:41.472659;CDT;Candidature;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6243;2025-04-12T12:53:44.093213;CST;Consultation;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6242;2025-04-11T18:00:36.412595;POE;Publication offre d'emploi;300;Technicien méthodes F/H;2025-04-11T18:00:35.721197;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;1;fa41821e-c12a-4f5a-9a6c-8a85b6d803bc
6241;2025-04-11T18:00:36.399404;IOE;Insertion offre d'emploi;300;Technicien méthodes F/H;2025-04-11T18:00:35.721197;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;1;fa41821e-c12a-4f5a-9a6c-8a85b6d803bc
6240;2025-04-11T17:42:52.059284;CST;Consultation;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6239;2025-04-11T17:39:01.696534;CST;Consultation;293;Chef de Groupe Département Contrôle et Intervention (H/F);2025-04-03T18:05:38.638248;true;ML;Modes lourds;RATPLY;RATP DEV LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6238;2025-04-11T16:19:58.764313;CST;Consultation;297;Superviseur PC BUS F/H;2025-04-08T18:00:37.291653;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6237;2025-04-11T15:26:55.874547;CST;Consultation;284;Chef de projet opérationnel H/F;2025-03-19T18:10:47.648496;true;RU;Relations usagers;RU;SPL RU;0;
6236;2025-04-11T15:25:19.176838;CST;Consultation;235;Administrateur.rice fonctionnel;2025-01-25T17:42:02.855863;true;RU;Relations usagers;RU;SPL RU;0;
6235;2025-04-11T15:23:28.669148;CST;Consultation;290;Chef de Projets SI;2025-04-02T08:10:42.4179;true;RU;Relations usagers;RU;SPL RU;0;
6234;2025-04-11T13:44:22.352992;CST;Consultation;295;Conducteur de Métro H/F;2025-04-07T18:05:44.187657;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6233;2025-04-11T13:43:47.739937;CST;Consultation;272;Responsable Info Mobilité H/F;2025-03-06T18:10:47.762857;true;RU;Relations usagers;RU;SPL RU;0;
6232;2025-04-11T13:21:55.396913;CDT;Candidature;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6231;2025-04-11T13:19:48.733158;CST;Consultation;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6230;2025-04-11T13:05:13.520563;CST;Consultation;295;Conducteur de Métro H/F;2025-04-07T18:05:44.187657;true;ML;Modes lourds;RATPLY;RATP DEV LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6229;2025-04-11T11:17:11.625139;CST;Consultation;272;Responsable Info Mobilité H/F;2025-03-06T18:10:47.762857;true;RU;Relations usagers;RU;SPL RU;0;
6228;2025-04-11T11:15:38.633369;CST;Consultation;293;Chef de Groupe Département Contrôle et Intervention (H/F);2025-04-03T18:05:38.638248;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6227;2025-04-11T11:03:30.101463;CST;Consultation;297;Superviseur PC BUS F/H;2025-04-08T18:00:37.291653;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6226;2025-04-11T10:41:03.265035;CDT;Candidature;289;Chefs de Bord DCI - H/F;2025-04-01T18:05:44.298819;true;ML;Modes lourds;RATPLY;RATP DEV LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6225;2025-04-11T10:27:00.716867;CDT;Candidature;289;Chefs de Bord DCI - H/F;2025-04-01T18:05:44.298819;true;ML;Modes lourds;RATPLY;RATP DEV LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6224;2025-04-11T10:26:57.153111;CST;Consultation;289;Chefs de Bord DCI - H/F;2025-04-01T18:05:44.298819;true;ML;Modes lourds;RATPLY;RATP DEV LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6223;2025-04-11T09:59:27.736147;CST;Consultation;294;Chargé de coordination nettoyage F/H;2025-04-05T18:00:33.804673;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;10;6b23e274-b621-4690-a6c9-bf8828efd33e
6222;2025-04-11T09:11:34.598058;CST;Consultation;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6221;2025-04-11T08:01:05.604808;CST;Consultation;179;Responsable PC sécurisation des réseaux - Lyon - H/F;2024-12-03T18:05:50.057196;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6220;2025-04-11T08:00:42.069718;CST;Consultation;280;Project Management Officer (PMO) - Modernisation Métro H/F;2025-03-17T18:05:48.436013;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6219;2025-04-11T08:00:11.16095;CST;Consultation;294;Chargé de coordination nettoyage F/H;2025-04-05T18:00:33.804673;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6218;2025-04-11T07:59:48.684403;CST;Consultation;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6217;2025-04-11T07:59:34.381705;CST;Consultation;295;Conducteur de Métro H/F;2025-04-07T18:05:44.187657;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6216;2025-04-11T07:51:38.942621;CST;Consultation;294;Chargé de coordination nettoyage F/H;2025-04-05T18:00:33.804673;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6215;2025-04-11T07:51:03.446846;CST;Consultation;297;Superviseur PC BUS F/H;2025-04-08T18:00:37.291653;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6214;2025-04-11T07:50:54.339542;CST;Consultation;298;Vivier Formateur Tramway (H/F);2025-04-08T18:05:34.168955;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6213;2025-04-11T07:50:48.008654;CST;Consultation;298;Vivier Formateur Tramway (H/F);2025-04-08T18:05:34.168955;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6212;2025-04-10T18:54:50.21292;CST;Consultation;296;Chargé d'études et méthodes F/H CDD;2025-04-08T18:00:37.208246;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6211;2025-04-10T18:23:09.115126;CDT;Candidature;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6210;2025-04-10T18:23:02.621749;CST;Consultation;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6209;2025-04-10T18:07:48.626058;CST;Consultation;283;Chargé de relations clientèle H/F;2025-03-19T18:05:52.502351;false;ML;Modes lourds;RATPLY;RATP DEV LYON;10;6b23e274-b621-4690-a6c9-bf8828efd33e
6208;2025-04-10T15:53:26.546611;CST;Consultation;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6207;2025-04-10T15:52:50.081444;CST;Consultation;283;Chargé de relations clientèle H/F;2025-03-19T18:05:52.502351;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6206;2025-04-10T15:52:07.565886;CST;Consultation;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6205;2025-04-10T15:46:22.439663;CDT;Candidature;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6204;2025-04-10T15:45:21.095768;CST;Consultation;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6203;2025-04-10T15:43:24.710878;CDT;Candidature;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6202;2025-04-10T15:43:24.105555;CDT;Candidature;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6201;2025-04-10T15:43:19.907599;CDT;Candidature;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6200;2025-04-10T15:42:52.012876;CST;Consultation;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6199;2025-04-10T15:42:14.20148;CST;Consultation;289;Chefs de Bord DCI - H/F;2025-04-01T18:05:44.298819;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6198;2025-04-10T15:41:25.685133;CDT;Candidature;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6197;2025-04-10T15:41:18.312544;CST;Consultation;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6196;2025-04-10T15:34:43.309731;CDT;Candidature;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6195;2025-04-10T15:34:42.443115;CDT;Candidature;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6194;2025-04-10T15:34:41.622001;CDT;Candidature;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6193;2025-04-10T15:34:40.556764;CDT;Candidature;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6192;2025-04-10T15:34:35.823082;CST;Consultation;245;Conducteur de tramway H/F;2025-01-28T08:05:44.161333;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6191;2025-04-10T15:30:21.973011;CST;Consultation;297;Superviseur PC BUS F/H;2025-04-08T18:00:37.291653;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;0;
6190;2025-04-10T15:29:04.114325;CST;Consultation;298;Vivier Formateur Tramway (H/F);2025-04-08T18:05:34.168955;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6189;2025-04-10T15:27:49.251645;CST;Consultation;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6188;2025-04-10T15:12:19.809269;CST;Consultation;297;Superviseur PC BUS F/H;2025-04-08T18:00:37.291653;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;9;7124e463-2734-41bf-bddb-3e475374f94c
6187;2025-04-10T15:06:54.119885;CST;Consultation;294;Chargé de coordination nettoyage F/H;2025-04-05T18:00:33.804673;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6186;2025-04-10T15:05:04.724681;CST;Consultation;297;Superviseur PC BUS F/H;2025-04-08T18:00:37.291653;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6185;2025-04-10T15:03:55.106967;CST;Consultation;295;Conducteur de Métro H/F;2025-04-07T18:05:44.187657;true;ML;Modes lourds;RATPLY;RATP DEV LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6184;2025-04-10T15:03:01.644;CST;Consultation;299;Conducteur Tramway avec des missions de contrôle en rythme alterné H/F;2025-04-09T18:05:48.072937;true;ML;Modes lourds;RATPLY;RATP DEV LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6183;2025-04-10T13:59:01.752856;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6182;2025-04-10T13:59:01.314168;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6181;2025-04-10T13:59:00.416435;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6180;2025-04-10T13:58:48.496371;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6179;2025-04-10T13:58:46.230624;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6178;2025-04-10T13:58:45.742035;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6177;2025-04-10T13:58:45.137874;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6176;2025-04-10T13:58:44.33956;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6175;2025-04-10T13:58:42.969501;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6174;2025-04-10T13:58:42.556339;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6173;2025-04-10T13:58:42.196465;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6172;2025-04-10T13:58:37.363874;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6171;2025-04-10T13:58:36.703192;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6170;2025-04-10T13:58:29.697431;CDT;Candidature;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6169;2025-04-10T13:56:53.217755;CST;Consultation;189;Technicien maintenance métro/tramway H/F;2025-01-07T18:05:52.826197;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6168;2025-04-10T13:42:49.999944;CST;Consultation;272;Responsable Info Mobilité H/F;2025-03-06T18:10:47.762857;true;RU;Relations usagers;RU;SPL RU;0;
6167;2025-04-10T13:42:21.323915;CST;Consultation;283;Chargé de relations clientèle H/F;2025-03-19T18:05:52.502351;false;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
6166;2025-04-10T13:42:05.561542;CST;Consultation;272;Responsable Info Mobilité H/F;2025-03-06T18:10:47.762857;true;RU;Relations usagers;RU;SPL RU;0;
6165;2025-04-10T13:17:26.301014;CST;Consultation;235;Administrateur.rice fonctionnel;2025-01-25T17:42:02.855863;true;RU;Relations usagers;RU;SPL RU;10;6b23e274-b621-4690-a6c9-bf8828efd33e
6164;2025-04-10T12:33:42.83389;CST;Consultation;294;Chargé de coordination nettoyage F/H;2025-04-05T18:00:33.804673;true;BT;Bus et Trolleybus;KEOLY;KEOLIS LYON;6;b87cc266-09c4-40cc-8dfa-c92e08bf9cb4
6163;2025-04-10T11:40:25.53149;CST;Consultation;298;Vivier Formateur Tramway (H/F);2025-04-08T18:05:34.168955;true;ML;Modes lourds;RATPLY;RATP DEV LYON;0;
